sha256,bodmas_timestamp_utc,first_seen_utc,dept,owner,source,path,path_depth,extension,size_kb,is_executable,has_macro,is_signed,entropy_est,av_detections,sensitivity,duplicate_of_sha256,retention_days,is_old_file,label
032d677bcee745d355bd249b12d692299b1c033df7f1a4857c3c58f6df72cc21,,2025-09-27T19:10:54+00:00,Operations,operations_accountant68,dev_repo,C:\\Users\\operations\\Documents\\Q1_Reporting\\Misc\Invoices\notes_v1.7z,12,7z,2358,0,0,0,5.715,0,medium,,30,0,benign
42248f50779d907f5f19e0fcb0d08d6a5119bf0103fd64d33e5da0a187e0e89a,2019-12-17T22:01:29+00:00,2024-11-20T01:31:34+00:00,Sales,sales_admin11,email,D:\\Work\\Sales\\Tender\\invoice_v1.docm,8,docm,910,0,1,0,6.361,17,low,,90,0,malware_upatre
6189e0fb6525832031b81a9f3e543ec2757c0f5fd9d65e7c3e07ff7c1f22ad45,,2024-12-10T07:35:53+00:00,Sales,sales_assistant17,usb,\\\\fileserver\\Sales\\SOC_Playbooks\\Final\Final\Drafts\Scans\budget_draft.jpg,14,jpg,1288,0,0,0,5.958,0,medium,,30,0,benign
1038d725d097044dcca222a83f62b46162ce55bce46b849053a891590e814a0f,2020-01-06T22:00:51+00:00,2025-10-11T22:10:57+00:00,Marketing,marketing_lawyer60,usb,\\\\nas\\shares\\Marketing\\Tender\\Contracts\Contracts\Scans\driver_copy.lnk,15,lnk,1646,0,0,0,6.486,21,low,,30,0,malware_ganelp
452e3402c79224ecf79e4d1a96bb3a711e370abaf14f4363c35bf85c3a483796,2019-10-01T09:56:54+00:00,2024-07-21T10:02:25+00:00,R&D,r&d_accountant119,web_download,D:\\Work\\R&D\\Payroll\\Scans\Archive\Invoices\Scans\resume_v1.msi,12,msi,3694,1,0,0,7.203,16,medium,,180,0,malware_dinwod
7a368318056cb53fa2aad572a63fb1ea3949084feba75db64419c1e37f21eb19,2020-01-20T22:00:37+00:00,2024-11-14T18:35:31+00:00,Finance,finance_admin109,email,D:\\Work\\Finance\\Research\\Temp\Temp\Drafts\invoice_draft.msi,11,msi,5934,1,0,0,7.855,14,medium,,90,0,malware_other
70ccb7ad533aa4f30bca4fc54fd3da72dab9866de188052b3e61c1d7a9a49aef,2020-06-19T22:55:25+00:00,2025-09-01T16:09:59+00:00,Marketing,marketing_engineer39,usb,D:\\Work\\Marketing\\Research\\Scans\installer_signed.pptm,9,pptm,468,0,1,0,6.155,19,medium,,180,0,malware_small
52eda86f301a5e000006b03822f9ebb9346d6be0b8d12730561e88ec910003d4,,2025-03-29T16:23:12+00:00,Procurement,procurement_admin95,dev_repo,\\\\fileserver\\Procurement\\Payroll\\contract_copy.pptx,10,pptx,2304,0,0,0,6.15,0,low,,365,0,benign
d61b6dd81c204d33a9c924368831836bdd6f15d20ba33f2665631dbd25e80ddc,,2024-03-21T13:52:57+00:00,IT,it_engineer88,web_download,C:\\Users\\it\\Documents\\Policy_Update\\export_final.dll,10,dll,5322,1,0,1,7.784,6,medium,,90,0,pua
21adb6ed1f10b2b6e057f014007c26c40f7b5aeafa5c2407006198e4b1b15968,,2025-10-12T15:42:19+00:00,Marketing,marketing_analyst111,dev_repo,\\\\fileserver\\Marketing\\ClientData\\Final\Scans\Final\report_signed.dll,13,dll,1376,1,0,1,7.14,1,medium,,90,0,pua
4a765db964485a1dcbb430852ee857d45c0805be9df56eeb424c1001167b2e50,,2024-02-07T07:47:05+00:00,Operations,operations_lawyer28,web_download,\\\\fileserver\\Operations\\Audit\\Archive\Drafts\Scans\presentation_2024.dll,13,dll,5256,1,0,1,7.514,1,low,,180,0,unauthorized
e41fe7f3326a63bd622b52ff5840d09054c419d299f3c35b88fff295314bf9e1,,2025-06-06T13:52:55+00:00,Sales,sales_accountant94,web_download,\\\\nas\\shares\\Sales\\Migration\\Invoices\Misc\report_revA.csv,14,csv,3738,0,0,0,5.725,2,low,,30,0,benign
ca596176dd415294ed0b6c4f9b049e38f81db9561e9f8e9087110f0d6fecce67,,2025-06-02T11:30:03+00:00,Legal,legal_accountant19,email,D:\\Work\\Legal\\Payroll\\report_v2.xml,8,xml,237,0,0,0,5.411,2,low,,180,0,benign
2fe50bdbff90d456bb92b48708b1c5a0c3cd365a88188d23f68854a9acab40d0,,2024-01-29T01:26:53+00:00,Operations,operations_admin49,email,\\\\nas\\shares\\Operations\\ClientData\\Archive\Scans\Contracts\Scans\backup_v1.json,16,json,3413,0,0,0,5.947,0,low,,365,0,benign
c293791c6c25fae290448eb30e4079f8f710b84ece984d25851a3999f6d7a780,2019-11-01T10:19:46+00:00,2025-07-30T04:52:13+00:00,Finance,finance_engineer102,web_download,D:\\Work\\Finance\\ClientData\\Reports\Invoices\Scans\Scans\security_patch_2025.dll,12,dll,11353,1,0,0,7.496,19,medium,,90,0,malware_other
5c6aaf2f0d24c08745170118143ece97c8a76d15de3294ebe9c8676a5b9bf0df,2020-08-17T21:04:12+00:00,2024-09-06T17:57:17+00:00,Operations,operations_engineer6,cloud_sync,D:\\Work\\Operations\\SOC_Playbooks\\Final\Reports\Scans\invoice_2024.js,11,js,11033,1,0,0,7.206,18,low,,30,0,malware_other
12217a1348d44a4f64180ee8df0330b729448b796a29cb0b7fc4b4289f88c8b7,,2024-09-04T18:28:44+00:00,Procurement,procurement_accountant11,email,C:\\Users\\procurement\\Documents\\Audit\\budget_2025.xlsx,10,xlsx,1271,0,0,0,5.233,1,medium,,180,0,benign
b19731f87365432693bbec4071de9de1e4d160bda43d7caa392aeec8bad14e76,2020-05-16T22:59:12+00:00,2024-06-04T23:59:17+00:00,HR,hr_engineer111,internal_share,\\\\nas\\shares\\HR\\Q1_Reporting\\Archive\Misc\Archive\Contracts\document_copy.bat,16,bat,1988,1,0,0,7.176,22,low,,1095,0,malware_berbew
2c81b756aff29d1454c29d257971deb53f0996a73dc8d535f188b6f810febba4,,2024-11-26T22:22:08+00:00,HR,hr_accountant120,email,C:\\Users\\hr\\Documents\\Tender\\Scans\Misc\Drafts\policy_new.jpg,13,jpg,537,0,0,0,5.808,1,low,3170a8c3a698843d063c2f7ea62659d81cbec1801e9104b7ba70f1b92ae9e3fe,365,1,duplicate
03eb2b4dd250ef0e398b67a6e37a145546c66208d406de4f5a5d1bb81ba4de1e,,2025-02-06T06:09:12+00:00,Marketing,marketing_intern94,cloud_sync,\\\\fileserver\\Marketing\\ClientData\\Reports\Scans\Scans\export_new.docx,13,docx,2197,0,0,0,5.274,2,high,,90,0,confidential
14f780420959420671fabbfc1b32925a448006e91564e3df6970305621eb3eb0,,2025-11-22T20:33:06+00:00,IT,it_lawyer78,web_download,D:\\Work\\IT\\Research\\Contracts\Final\Contracts\scan_revA.png,11,png,826,0,0,0,5.298,0,medium,,30,0,obsolete
d25f11afb5090c5fcea2a35d895e71f7345d3c5b823f2ca04475faa23ea40e84,2020-05-19T22:32:25+00:00,2025-10-26T09:47:37+00:00,Marketing,marketing_analyst112,email,\\\\nas\\shares\\Marketing\\Q1_Reporting\\setup_revA.ps1,12,ps1,3770,1,0,1,7.319,13,medium,,180,0,malware_sfone
dd8f7dc876adb76cf4809bf035f3ab3e82e1656ef03e318b702f24d6a2d522c5,,2024-09-01T18:57:48+00:00,Procurement,procurement_analyst52,email,\\\\nas\\shares\\Procurement\\Research\\Archive\Invoices\Scans\report_revA.pdf,15,pdf,4660,0,0,0,6.538,3,low,8f45359742d50f238b83ccd86e3185621656f5f3f9d54e30f38819b9bf818741,180,1,duplicate
a387c8529b353ef08cb346e6e908ef5cf81fc0e242097c3f51899775926673cb,,2024-05-02T04:37:44+00:00,R&D,r&d_intern14,usb,C:\\Users\\r&d\\Documents\\Audit\\Final\report_copy.mp4,11,mp4,8555,0,0,0,5.842,1,low,,1095,0,benign
d8c99d66fd5230b71c03d9f9e146d87a4483978806cdef9fb91464b493c503d0,,2024-12-30T13:59:21+00:00,R&D,r&d_assistant118,internal_share,C:\\Users\\r&d\\Documents\\Policy_Update\\Reports\scan_v2.txt,11,txt,2193,0,0,0,5.955,0,low,,1095,0,benign
8b22aefd26f03a8ceff4ffef2d1082a793806044ca30f2a62018c693ceb5632f,,2024-06-17T21:38:35+00:00,R&D,r&d_engineer103,internal_share,C:\\Users\\r&d\\Documents\\Audit\\Final\Contracts\Drafts\Reports\export_new.exe,14,exe,5408,1,0,1,6.346,6,medium,,30,0,pua
5fd4c3fc1ce65f2f0b7cf905e1e116e6d70bacd0783a1474d80db12ff3fe8d8d,2020-03-24T23:01:12+00:00,2024-02-14T14:34:19+00:00,Operations,operations_lawyer40,internal_share,\\\\nas\\shares\\Operations\\Q1_Reporting\\Contracts\Reports\resume_v1.dll,14,dll,2911,1,0,0,7.256,12,low,,180,0,malware_other
c01b166bafc35205dc63fd63ecff42df99a5eb670be77608ee6ab089969c749e,,2025-10-04T23:28:51+00:00,Finance,finance_intern65,internal_share,\\\\fileserver\\Finance\\Audit\\Temp\Contracts\Reports\presentation_copy.txt,13,txt,3118,0,0,0,5.342,1,low,,90,0,benign
f16592c2b95daa853313018b690a417b6da11ee7cdd5b755f50d244925872693,,2025-06-09T20:59:55+00:00,Sales,sales_analyst53,cloud_sync,\\\\nas\\shares\\Sales\\SOC_Playbooks\\Final\Reports\budget_v2.pptx,14,pptx,1930,0,0,0,5.602,1,low,,365,0,benign
68693a0dc6f7cd4fe39cc3aaf27dd949a252bff9a4cd36226e4ea31e95124bfb,,2024-11-12T01:31:25+00:00,Legal,legal_analyst50,internal_share,D:\\Work\\Legal\\Payroll\\Contracts\Scans\policy_v2.zip,10,zip,1031,0,0,0,4.933,2,low,,90,0,benign
46abe6e2093ce148ec7782c1b8937fa8550b33d8ab85bcdd021bdd9038ad8f32,,2025-08-24T10:53:06+00:00,Finance,finance_lawyer84,usb,\\\\nas\\shares\\Finance\\Audit\\export_draft.csv,12,csv,331,0,0,0,6.344,0,medium,,730,0,benign
3db1cd32c6d2e9761def81822c4a623e7c263f579022ae23e1dd1723ae5faddb,,2025-06-22T03:44:07+00:00,IT,it_intern90,dev_repo,\\\\nas\\shares\\IT\\CRM\\Temp\Misc\Temp\Misc\backup_copy.docx,16,docx,1809,0,0,0,6.24,1,medium,,90,0,benign
61c9125048209a94e24ad3c4ab1bfd84706e6c1a6cb587eaa91d0dd38e6a3258,,2024-01-06T19:45:16+00:00,IT,it_analyst114,web_download,C:\\Users\\it\\Documents\\Migration\\Invoices\Reports\Drafts\Contracts\plan_2024.txt,14,txt,3588,0,0,0,6.046,1,medium,,730,1,obsolete
feed253475290ce8bcef2ce331e04e6b4ce4c69b1532eab41c06002ab6db66f6,,2025-06-11T19:05:34+00:00,Procurement,procurement_assistant10,internal_share,\\\\nas\\shares\\Procurement\\Migration\\Misc\Reports\Invoices\policy_2024.7z,15,7z,15818,0,0,0,5.031,1,low,,180,0,benign
8e966c9664327893a475fd3c312fd0dacdf7df574bb0c0285353720735fcead3,,2024-07-08T09:10:43+00:00,HR,hr_accountant101,cloud_sync,D:\\Work\\HR\\CRM\\Contracts\Contracts\Contracts\Final\scan_revA.mp4,12,mp4,42228,0,0,0,5.758,2,medium,,180,0,benign
327ff930fce72ae693c67620d894079049ef39f19fdf59e8b973bda3377bd82c,2020-08-01T20:57:35+00:00,2025-07-03T05:08:32+00:00,R&D,r&d_lawyer84,cloud_sync,\\\\fileserver\\R&D\\Q1_Reporting\\Archive\security_patch_copy.ps1,11,ps1,1545,1,0,0,7.484,12,low,,90,0,malware_other
ef27e015285003f1c7cb75f705e9c0f8a804c00cccf1de8a6607ac41b9ab21c6,,2025-01-14T22:59:06+00:00,Security,security_manager84,internal_share,\\\\fileserver\\Security\\SOC_Playbooks\\Temp\notes_2024.zip,11,zip,5341,0,0,0,6.393,2,low,,90,0,benign
72616fc520d3e4f24908043391df57f3433ab14d3745f4b0d4c20c738792299a,2020-07-07T23:02:29+00:00,2025-07-20T11:17:05+00:00,IT,it_accountant90,usb,D:\\Work\\IT\\Q1_Reporting\\Temp\Drafts\Drafts\driver_v2.vbs,11,vbs,1423,1,0,0,7.073,19,medium,,90,0,malware_other
b79bf3daa080224df08fb6c6fd0e2f0d81f9a3a5f7f7093d920a85961ce5f296,,2024-03-24T12:24:18+00:00,Procurement,procurement_analyst11,dev_repo,\\\\nas\\shares\\Procurement\\SOC_Playbooks\\Drafts\Final\Misc\Misc\scan_v1.jpg,16,jpg,5304,0,0,0,5.841,0,medium,,730,0,benign
2916f49ed415a1eaa8ffb3261fe9bc9193b8c7c877644833fd5d58d33bcb961c,,2024-09-13T00:33:16+00:00,Marketing,marketing_engineer92,internal_share,\\\\fileserver\\Marketing\\Payroll\\Final\Drafts\Temp\minutes_v1.xml,13,xml,4097,0,0,0,5.33,1,low,,365,0,benign
e5296fc9569d001d9bfabd20a3d1c0f4423aba0fe320c057ea92112a0937037b,,2025-08-21T07:23:13+00:00,Finance,finance_accountant58,internal_share,\\\\fileserver\\Finance\\Migration\\Archive\Drafts\Misc\notes_2024.7z,13,7z,3229,0,0,0,5.765,2,low,,365,0,benign
4ab648f441b79ac2fd1c8658b951846348b9cec4342873bb2d97607ef761b29b,2020-04-26T23:00:29+00:00,2024-01-12T10:52:37+00:00,Finance,finance_lawyer9,dev_repo,D:\\Work\\Finance\\Payroll\\Reports\Reports\Reports\resume_2024.js,11,js,6901,1,0,1,7.512,12,low,,90,0,malware_other
5a4a6451b70e32bae0559556baf0130aabc1e01ac36bd27b7f18c443cb1ee248,,2025-01-01T07:21:16+00:00,HR,hr_analyst25,cloud_sync,\\\\nas\\shares\\HR\\Tender\\Archive\Drafts\Temp\Archive\notes_2024.7z,16,7z,1467,0,0,0,5.874,1,low,,365,0,benign
b4b7dbb1bcea8324df8e6bfebbccef4b99149f5101229b1f2b60a165cc633aae,,2025-01-25T17:31:09+00:00,Sales,sales_assistant13,cloud_sync,\\\\fileserver\\Sales\\Tender\\Invoices\Invoices\policy_revA.json,12,json,4736,0,0,0,6.594,1,low,,30,0,benign
dd4d8a9c55b0786637e43d600574c3c099808185eac7dffcdac317603eee3ce1,,2025-05-28T04:40:20+00:00,Operations,operations_analyst57,email,C:\\Users\\operations\\Documents\\Payroll\\Temp\Drafts\Misc\Invoices\notes_2024.csv,14,csv,6842,0,0,0,6.625,1,low,119ba85a0dcc88b24dde5b25fbd359c8902abc82c0a94d2db298c21777c75c89,365,0,duplicate
66c376da20791052bd3a2a7de8cbaf39eb7ae179523f986a4d68fe5ab4e66378,,2024-03-15T18:40:50+00:00,Finance,finance_accountant71,web_download,D:\\Work\\Finance\\ClientData\\Temp\Misc\Drafts\backup_signed.7z,11,7z,4000,0,0,0,5.655,3,low,,90,0,benign
a139df1a837844533f72edc9b4a664995e30ab9eea01f3feef7b30791b9e1742,,2024-07-12T19:26:41+00:00,R&D,r&d_admin76,cloud_sync,C:\\Users\\r&d\\Documents\\Payroll\\Contracts\Temp\contract_copy.pdf,12,pdf,4328,0,0,0,6.306,2,low,b315412c5ac79e63c4df2fb7b40f38e836556cf577eea063faf05dabfe7fed56,1095,1,duplicate
8b78048e3b22ad6f62d0028f6b3954c2f9bd926e72fe174fc1e3f20bfd7fc478,,2025-02-10T04:04:58+00:00,Security,security_admin2,dev_repo,C:\\Users\\security\\Documents\\ClientData\\report_copy.exe,10,exe,5619,1,0,0,7.05,2,medium,,365,0,unauthorized
337a761e3e0adb505f54f6dfb8479cc8b0c09f7954d053c27227960f4a1bf1df,,2024-07-01T09:23:11+00:00,Finance,finance_admin2,internal_share,\\\\nas\\shares\\Finance\\SOC_Playbooks\\Temp\Misc\Reports\backup_2025.zip,15,zip,11823,0,0,0,5.929,1,medium,,30,0,benign
55917906dfb32df616ffe8987cecd3be1eaaa68baf93dafc1b08b1b27123a829,,2025-03-17T09:52:05+00:00,Procurement,procurement_admin35,usb,C:\\Users\\procurement\\Documents\\Policy_Update\\backup_2024.dll,10,dll,5457,1,0,1,6.827,1,medium,,90,0,unauthorized
5ba83a6ea47c7c9a773f335770559a636f21499deb0da69e88b7da834485010b,,2025-04-11T02:16:27+00:00,Operations,operations_engineer88,web_download,D:\\Work\\Operations\\CRM\\Drafts\Invoices\Drafts\Temp\minutes_v2.png,12,png,1231,0,0,0,5.627,1,medium,,30,0,benign
e2e3c91cfe226eb983c22f62e4226fc7039375af787e04aeae3da151404e69a6,,2025-06-17T03:58:37+00:00,Legal,legal_assistant3,usb,D:\\Work\\Legal\\Payroll\\Drafts\presentation_v1.txt,9,txt,1740,0,0,0,5.856,1,medium,,1095,0,benign
8f21406a7b3f3dca14e2b8d95869b58f04d16f715d888ec0a6f884ed7cceee76,,2025-07-04T14:05:39+00:00,R&D,r&d_admin91,cloud_sync,D:\\Work\\R&D\\Tender\\minutes_2024.csv,8,csv,590,0,0,0,5.659,1,medium,,90,0,obsolete
44b20e14d38c5ea710f74e2394053aee16048932ee0010dcf633dd77e72f8757,2020-07-25T21:02:56+00:00,2024-03-30T19:53:45+00:00,Finance,finance_assistant34,web_download,\\\\fileserver\\Finance\\Policy_Update\\Final\Temp\Misc\photos_final.docm,13,docm,4893,0,1,0,6.197,21,low,,30,0,malware_other
249a0ba23328c72a47af31b03fa460301c08f6a230b3510948bd44cd1b42c1f8,,2025-07-23T08:42:45+00:00,HR,hr_analyst98,usb,\\\\nas\\shares\\HR\\Payroll\\invoice_copy.zip,12,zip,9513,0,0,0,5.658,0,medium,,730,0,benign
efa394a26baddcc2aa39cce5caf7bd9a388e612ade11810a62d291a918826189,2020-02-12T21:58:31+00:00,2024-09-25T09:10:34+00:00,IT,it_analyst14,usb,\\\\fileserver\\IT\\ClientData\\Archive\setup_signed.exe,11,exe,2671,1,0,0,8.0,13,medium,,730,0,malware_other
bb801e546224cf06b2ba84bff9bbdfefe1d56727ae3043d28e9a6a90e87fe304,,2025-04-12T14:52:32+00:00,IT,it_engineer16,dev_repo,C:\\Users\\it\\Documents\\CRM\\Drafts\Contracts\Reports\Reports\scan_new.xml,14,xml,1391,0,0,0,5.642,1,medium,,90,0,benign
f53c867c7a92943f9610b926cca370219de260bef4e8befd87ee0354d9980c1c,2020-05-11T22:59:37+00:00,2025-06-28T22:33:06+00:00,Legal,legal_lawyer90,usb,D:\\Work\\Legal\\SOC_Playbooks\\installer_revA.dll,8,dll,10108,1,0,0,7.628,17,medium,,180,0,malware_other
a5f3aa33f6936ab522616006468452c51fa5e188d0862364a46740e940641ee8,2020-09-05T21:02:19+00:00,2024-05-18T10:00:48+00:00,R&D,r&d_accountant14,cloud_sync,\\\\nas\\shares\\R&D\\Research\\document_v1.cmd,12,cmd,6621,1,0,0,7.157,7,medium,,365,0,malware_mira
6bea48fac704f59f7ff95e706334f922de901754a09c2c9083e215a66db0c514,,2024-11-08T13:56:35+00:00,Sales,sales_admin46,web_download,D:\\Work\\Sales\\SOC_Playbooks\\scan_draft.xlsx,8,xlsx,8042,0,0,0,5.704,1,medium,,365,0,benign
0638f35e6eb511110465cc3243309aa5f1b5e9a5d4808221ef149f7808c9bda3,,2025-08-12T07:43:56+00:00,IT,it_analyst59,cloud_sync,C:\\Users\\it\\Documents\\ClientData\\Misc\Invoices\export_2024.docx,12,docx,2207,0,0,0,5.807,3,low,,30,0,benign
e2faf5a6a0e019df337713d5f8a9fd274b1ac09fcb905c638273f4809931902c,,2025-10-30T23:08:45+00:00,R&D,r&d_intern100,email,\\\\nas\\shares\\R&D\\Q1_Reporting\\Scans\Drafts\Drafts\report_final.png,15,png,4668,0,0,0,6.005,3,high,,730,0,confidential
a55fc3d1ff7e3f7454a6408233067f0b09be3a39909fb152e278cb3f0ce9d897,,2024-03-02T00:18:48+00:00,IT,it_intern96,usb,C:\\Users\\it\\Documents\\Migration\\Contracts\notes_v1.zip,11,zip,42818,0,0,0,5.686,0,low,,1095,0,unauthorized
de1c8e8ff0751d21677539f7dd8a432d32456b1e0861be2247d447a9c7e437e2,,2025-06-27T11:56:25+00:00,Marketing,marketing_accountant90,dev_repo,\\\\nas\\shares\\Marketing\\Tender\\Drafts\Drafts\Scans\minutes_copy.dll,15,dll,5308,1,0,0,7.349,0,low,,365,0,unauthorized
a92fda290f71cfa3a1ca883b4ed91f6ec92a483e781cdcdfbf05abfbf715003a,2020-09-15T15:02:02+00:00,2025-05-18T22:47:25+00:00,HR,hr_intern22,dev_repo,\\\\fileserver\\HR\\Migration\\Scans\Temp\Scans\invoice_2024.vbs,13,vbs,2454,1,0,0,7.847,21,medium,,365,0,malware_other
f4d3d77273f6b6c12cf6b5f75dd34453d0cbacdbba10d150d367f398f340fa83,,2024-07-06T10:52:44+00:00,Marketing,marketing_lawyer6,cloud_sync,C:\\Users\\marketing\\Documents\\Migration\\export_2025.jpg,10,jpg,454,0,0,0,5.745,2,low,,180,0,benign
b5e6c7d36517407e3f73f630d0c41e510c725a1c8863ce3341dd6db5474ad629,,2025-02-04T17:58:22+00:00,Marketing,marketing_engineer43,dev_repo,\\\\nas\\shares\\Marketing\\Audit\\Drafts\Scans\Misc\notes_v1.txt,15,txt,1813,0,0,0,5.201,2,medium,,30,0,benign
a114acebab5ccf37855e82f59577bee6085e904468e833d32d3460058c60e639,2020-01-09T22:01:29+00:00,2025-04-11T07:36:01+00:00,IT,it_lawyer8,email,D:\\Work\\IT\\Policy_Update\\Misc\Scans\setup_copy.xlsm,10,xlsm,1249,0,1,0,6.336,15,medium,,90,0,malware_wacatac
75a9f8d115c790d1ae91e1c5420c36ed64dff2b418e81a78a25ae72f1c3b42fa,,2025-11-26T06:28:13+00:00,Security,security_engineer68,web_download,\\\\nas\\shares\\Security\\Tender\\Reports\Final\Drafts\Archive\budget_revA.7z,16,7z,5477,0,0,0,6.293,0,medium,,365,0,benign
4e634e1645ea2aa598ad5f2b68146c045d78db5617f8314f2f5f42e799ed9e40,,2025-09-29T04:42:24+00:00,Security,security_engineer83,dev_repo,D:\\Work\\Security\\Q1_Reporting\\Misc\contract_copy.cmd,9,cmd,2617,1,0,1,7.091,2,low,,730,0,unauthorized
8e8e11d393ac524cd567506c0cef56e2755cfe158a895df6413b4f3a801b37c2,2020-09-06T03:05:01+00:00,2025-10-24T00:55:25+00:00,Security,security_analyst29,web_download,D:\\Work\\Security\\Q1_Reporting\\Drafts\setup_v1.lnk,9,lnk,2242,0,0,0,5.962,19,low,,90,0,malware_other
683d53faf38287ac760089bbb5cb3843202c4e4e3fc7dffcdbd3a560f80ec583,,2025-07-31T03:07:06+00:00,Legal,legal_manager91,dev_repo,D:\\Work\\Legal\\Q1_Reporting\\Scans\Misc\Contracts\Drafts\plan_2025.mp4,12,mp4,6306,0,0,0,5.756,1,low,,180,0,benign
ef67b100882d467a82f47642b5f07ceebce219dc0ec45e58f59d512cf9ef1d6b,,2025-07-16T07:24:49+00:00,Marketing,marketing_admin24,cloud_sync,\\\\nas\\shares\\Marketing\\Research\\Contracts\Temp\Final\Scans\plan_new.txt,16,txt,3883,0,0,0,5.672,1,medium,,90,0,benign
3183550d9062be96b6ea639ffb78294f7f3b407608ae42e46d00ef9115b5888c,2020-05-02T23:01:11+00:00,2025-06-22T08:34:41+00:00,Procurement,procurement_analyst111,email,\\\\fileserver\\Procurement\\Audit\\Archive\Contracts\resume_draft.pptm,12,pptm,1084,0,1,0,6.637,13,low,,730,0,malware_other
1ff69cddd776b9781b08e47b87724f857401e904bfc5012af7670e57be250aca,,2024-12-16T03:30:08+00:00,Sales,sales_lawyer104,cloud_sync,D:\\Work\\Sales\\Payroll\\export_v1.mp4,8,mp4,15305,0,0,0,6.348,0,medium,,180,0,benign
43c4ef1493af89bbad3594fbe8e88292b9644f618bbe2b787e0b9881916924b6,,2024-10-01T04:21:46+00:00,IT,it_engineer41,internal_share,\\\\fileserver\\IT\\Payroll\\Archive\contract_revA.json,11,json,1989,0,0,0,5.741,2,medium,5ef69e4247cc12ac4b76106ac97e45a3e437250ed84ec511668a7913765650e3,90,1,duplicate
0b16da6f599722b80af94a9ea1e37b989e41a762880b4feaa385a334f32200e7,2020-06-08T23:00:59+00:00,2025-04-27T07:52:04+00:00,Security,security_analyst14,usb,\\\\nas\\shares\\Security\\CRM\\Drafts\Archive\Temp\invoice_v1.exe,15,exe,1943,1,0,0,7.268,16,low,,1095,0,malware_sfone
54c4b17467dfc2bafcdbca6484efe3fb6436d4e477a15f7e528539b1ae0d32df,,2024-03-12T11:44:50+00:00,R&D,r&d_accountant42,cloud_sync,C:\\Users\\r&d\\Documents\\Tender\\Archive\Archive\Temp\Scans\plan_2024.xml,14,xml,2008,0,0,0,5.921,1,medium,,180,0,benign
d6bfd1c00ea013cfadc409161ec3baa8bd0af4fef7148613c0b1dc254f06ecb6,,2025-04-18T18:20:24+00:00,HR,hr_intern16,cloud_sync,D:\\Work\\HR\\Audit\\Reports\Temp\Reports\presentation_draft.xlsx,11,xlsx,2452,0,0,0,5.565,2,low,,730,0,benign
c4ccf8aa63722bc79b78ca999e00705b4a37d338d913b51f156c7bd820fda0fc,,2025-01-21T03:05:36+00:00,Operations,operations_engineer106,dev_repo,D:\\Work\\Operations\\Payroll\\Final\presentation_2024.json,9,json,2553,0,0,0,5.777,0,medium,,30,0,obsolete
5855ce3dd6f34b244f5303685fd26c1670c16f9394cedb65b97cdf6791b8f5e4,,2024-08-25T04:22:01+00:00,Procurement,procurement_intern22,dev_repo,C:\\Users\\procurement\\Documents\\Q1_Reporting\\invoice_v2.pptx,10,pptx,6904,0,0,0,5.743,0,low,,90,0,benign
41c0573388a6153de061e4549b7b369359c02b31a67d7a020b547188708217ee,,2024-09-30T02:03:17+00:00,Finance,finance_lawyer90,cloud_sync,D:\\Work\\Finance\\Q1_Reporting\\Drafts\Drafts\Reports\backup_v2.pdf,11,pdf,2051,0,0,0,5.646,2,low,,1095,0,benign
926e5ce061f613a72b705901a9743e8ebec8e42ef4c5fe0e94f16a8177d46748,,2025-03-15T17:00:49+00:00,Finance,finance_admin25,email,C:\\Users\\finance\\Documents\\Payroll\\plan_draft.txt,10,txt,2951,0,0,0,5.72,1,low,,30,0,benign
5708e4f88ebe5754c9d11d6220f08c2552cc7a5fbb410d3f6ae49351ee740a54,,2024-01-19T04:34:50+00:00,Procurement,procurement_accountant100,cloud_sync,\\\\nas\\shares\\Procurement\\ClientData\\Drafts\budget_new.7z,13,7z,5881,0,0,0,5.892,0,low,,90,0,unauthorized
f71df5dcd427237dd2daff3654df10f6496d75698a70c6f9c6c74d6bcf85690e,2020-03-12T23:01:25+00:00,2025-11-18T18:04:43+00:00,R&D,r&d_assistant31,internal_share,\\\\nas\\shares\\R&D\\SOC_Playbooks\\Drafts\Contracts\Drafts\driver_final.docm,15,docm,2103,0,1,0,5.626,13,medium,,180,0,malware_wabot
96c78e285dc8f4cae4c81d7c30c757701fc0cdb4944d786fe62e5f4d369fa2d6,,2025-03-02T23:08:56+00:00,IT,it_engineer76,cloud_sync,C:\\Users\\it\\Documents\\Payroll\\invoice_final.xml,10,xml,1912,0,0,0,5.97,1,low,,30,0,benign
e7b84e06899c72e546184870a21f8904283e5796c33a26c1f32dcd6afdaa9122,,2025-10-10T05:01:09+00:00,Marketing,marketing_analyst55,web_download,\\\\fileserver\\Marketing\\Research\\Final\Reports\contract_new.xml,12,xml,4191,0,0,0,5.547,0,medium,,730,0,benign
cd20f7b33e726d7e12f0dfb734a0f3a6132bfe8011df26040266bd6c23b71bb0,,2024-07-08T18:27:02+00:00,IT,it_admin115,cloud_sync,\\\\fileserver\\IT\\Tender\\Drafts\Final\notes_2024.dll,12,dll,8023,1,0,0,7.508,2,low,,90,0,unauthorized
6d66714b0140fb26f3cfcdb0ffb61f148e89ee22895950167930e4894e0f1849,,2025-08-08T05:16:27+00:00,Security,security_manager60,email,C:\\Users\\security\\Documents\\Migration\\Invoices\Scans\Misc\scan_new.zip,13,zip,4364,0,0,0,6.316,2,medium,,365,0,benign
